header-dhcprange,end_address*,_new_end_address,start_address*,_new_start_address,always_update_dns,boot_file,boot_server,broadcast_address,comment,ddns_domainname,deny_all_clients,deny_bootp,disabled,domain_name,domain_name_servers,enable_ddns,enable_pxe_lease_time,enable_threshold_email_warnings,enable_threshold_snmp_warnings,enable_thresholds,exclusion_ranges,failover_association,fingerprint_filter_rules,generate_hostname,ignore_client_requested_options,known_clients_option,lease_scavenge_time,lease_time,mac_filter_rules,member,ms_server,_new_ms_server,nac_filter_rules,name,network_view,next_server,option_filter_rules,option_logic_filters,pxe_lease_time,range_high_water_mark,range_high_water_mark_reset,range_low_water_mark,range_low_water_mark_reset,recycle_leases,relay_agent_filter_rules,routers,server_association_type,threshold_email_addresses,unknown_clients_option,update_dns_on_lease_renewal,EA-Site,EA-Site Code,EA-ex,OPTION-11,OPTION-150,OPTION-176,OPTION-242,OPTION-49,OPTION-66,OPTION-67
header-reservedrange,end_address*,_new_end_address,start_address*,_new_start_address,basic_polling_settings,comment,disabled,discovery_member,enable_discovery,exclusion_ranges,name,network_view
reservedrange,10.230.10.87,,10.230.10.86,,,RITM3284722,False,,,,e95vm006,default
reservedrange,10.248.21.39,,10.248.21.35,,,RITM3286770,False,,,,RITM3286770,default
reservedrange,172.25.31.228,,172.25.31.227,,,RITM3289286,False,,,,RITM3289286,default
reservedrange,172.25.233.77,,172.25.233.76,,,RITM3289286,False,,,,RITM3289286,default
reservedrange,10.248.144.63,,10.248.144.62,,,RITM3287299,False,,,,RITM3287299,default
reservedrange,172.25.19.72,,172.25.19.71,,,RITM3291158,False,,,,RITM3291158,default
reservedrange,172.25.19.133,,172.25.19.132,,,RITM3291158,False,,,,RITM3291158,default
reservedrange,10.243.94.51,,10.243.94.47,,,RITM3292916,False,,,,RITM3292916,default
dhcprange,172.17.73.250,,172.17.73.5,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.17.74.254,,172.17.74.5,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.243.33.254,,10.243.33.56,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.33.55,,10.243.33.1,,,,False,,,,,default
reservedrange,10.243.40.50,,10.243.40.1,,,,False,,,,,default
dhcprange,10.243.40.254,,10.243.40.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.32.50,,10.244.32.1,,,,False,,,,,default
dhcprange,10.244.32.254,,10.244.32.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.41.50,,10.243.41.1,,,,False,,,,,default
dhcprange,10.243.41.254,,10.243.41.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.33.50,,10.244.33.1,,,,False,,,,,default
dhcprange,10.244.33.254,,10.244.33.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.35.50,,10.244.35.1,,,,False,,,,,default
dhcprange,10.244.35.254,,10.244.35.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.34.50,,10.244.34.1,,,,False,,,,,default
dhcprange,10.244.34.254,,10.244.34.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.34.50,,10.243.34.1,,,,False,,,,,default
dhcprange,10.243.35.254,,10.243.34.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.36.50,,10.243.36.1,,,,False,,,,,default
dhcprange,10.243.37.254,,10.243.36.51,,False,,,,,,False,,False,,,,,False,False,,,BG-FRA-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,192.168.98.254,,192.168.98.10,,False,,,,,,False,,False,,,,,False,False,,,AUR-FOA,,,,,,,,ind-6jaur-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.204.254,,172.22.204.1,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.207.254,,172.22.206.31,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,172.25.140.30,,172.25.140.28,,,RITM3289844,False,,,,RITM3289844,default
reservedrange,10.244.45.30,,10.244.45.1,,,,False,,,,,default
dhcprange,10.244.45.126,,10.244.45.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.78.150,,10.243.78.129,,,,False,,,,,default
dhcprange,10.243.78.254,,10.243.78.151,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.74.50,,10.243.74.1,,,,False,,,,,default
dhcprange,10.243.75.254,,10.243.74.51,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.76.30,,10.243.76.1,,,,False,,,,,default
dhcprange,10.243.76.154,,10.243.76.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.45.150,,10.244.45.129,,,,False,,,,,default
dhcprange,10.244.45.254,,10.244.45.151,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.243.111.254,,10.243.111.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.79.20,,10.243.79.1,,,,False,,,,,default
dhcprange,10.243.79.126,,10.243.79.21,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.44.30,,10.244.44.1,,,,False,,,,,default
dhcprange,10.244.44.254,,10.244.44.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.85.30,,10.243.85.1,,,,False,,,,,default
dhcprange,10.243.85.254,,10.243.85.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.124.30,,10.243.124.1,,,,False,,,,,default
dhcprange,10.243.124.254,,10.243.124.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.125.30,,10.243.125.1,,,,False,,,,,default
dhcprange,10.243.125.254,,10.243.125.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.126.30,,10.243.126.1,,,,False,,,,,default
dhcprange,10.243.126.254,,10.243.126.31,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.243.73.126,,10.243.73.41,,False,,,,,,False,,False,,,,,False,False,,,TRO-FR4-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.201.254,,172.22.201.11,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,MYLTW,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.243.56.254,,10.243.56.111,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.243.113.254,,10.243.113.32,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.60.30,,10.243.60.1,,,,False,,,,,default
dhcprange,10.243.60.254,,10.243.60.31,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.65.30,,10.243.65.1,,,,False,,,,,default
dhcprange,10.243.65.254,,10.243.65.31,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.66.30,,10.243.66.1,,,,False,,,,,default
dhcprange,10.243.66.254,,10.243.66.31,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.64.30,,10.243.64.1,,,,False,,,,,default
dhcprange,10.243.64.254,,10.243.64.31,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.58.50,,10.243.58.1,,,,False,,,,,default
dhcprange,10.243.59.254,,10.243.58.51,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.62.150,,10.243.62.129,,,,False,,,,,default
dhcprange,10.243.62.254,,10.243.62.151,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.40.30,,10.244.40.1,,,,False,,,,,default
dhcprange,10.244.40.254,,10.244.40.31,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.41.20,,10.244.41.1,,,,False,,,,,default
dhcprange,10.244.41.126,,10.244.41.21,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.244.41.150,,10.244.41.129,,,,False,,,,,default
dhcprange,10.244.41.254,,10.244.41.151,,False,,,,,,False,,False,,,,,False,False,,,MER-FR4,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,10.243.148.53,,10.243.148.51,,,RITM3326130,False,,,,RITM3326130,default
reservedrange,172.18.84.35,,172.18.84.34,,,RITM3324312,False,,,,RITM3324312,default
dhcprange,172.19.155.254,,172.19.154.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,"172.19.180.68, 172.19.180.60",,,,,
reservedrange,10.230.11.122,,10.230.11.111,,,RITM3332195,False,,,,e95vm001-12,default
dhcprange,172.27.79.250,,172.27.76.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,mgw-07cf-inb.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,172.25.23.30,,172.25.23.24,,,RITM3338487 ,False,,,,RITM3338487 ,default
reservedrange,10.230.64.10,,10.230.64.1,,,Reserved for Network,False,,,,Reserved for Network,default
reservedrange,10.231.20.20,,10.231.20.1,,,Reserved for Network,False,,,,Reserved for Network,default
dhcprange,172.26.79.250,,172.26.79.30,,False,,,,MGMT-ACI,,False,,False,,,,,False,False,,,,,,,,,,,mgw-07cf-inb.myl.com,,,,MGMT-ACI,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.4.165.10,,10.4.165.1,,,Reserved for Network,True,,,10.4.165.1-10.4.165.10,Reserved for Network,default
reservedrange,10.248.144.93,,10.248.144.91,,,RITM3348825,False,,,,e90rr2u10,default
reservedrange,10.243.94.53,,10.243.94.52,,,RITM3353187,False,,,,RITM3353187,default
reservedrange,10.1.0.12,,10.1.0.11,,,RITM3329451-FW,False,,,,RITM3329451-FW,default
reservedrange,172.25.39.239,,172.25.39.237,,,RITM3336546,False,,,,IPT-Voicerouter,default
reservedrange,10.243.54.239,,10.243.54.236,,,RITM3348001,False,,,,sc1dd001,default
dhcprange,10.248.208.254,,10.248.208.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6wbms-ib.myl.com,,,,Complex2-extension,default,,,,,95,85,0,10,,,10.248.208.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.209.254,,10.248.209.20,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6wbms-ib.myl.com,,,,Complex2-extension-Data1,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.24.49.254,,172.24.49.20,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6wbms-ib.myl.com,,,,Complex2-BuldExtension-Voice,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.24.50.254,,172.24.50.20,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6wbms-ib.myl.com,,,,Complex2-Buldext-voice2,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,172.25.1.159,,172.25.1.157,,,RITM3368018,False,,,,Server ,default
reservedrange,204.128.6.158,,204.128.6.145,,,RITM3365634,False,,,,CF-DR-VPN-SAP,default
reservedrange,10.250.30.108,,10.250.30.86,,,RITM3363059,False,,,,CISCO Domain 4 setup in Frankfurt(B5),default
reservedrange,10.250.29.148,,10.250.29.126,,,RITM3363059,False,,,,CISCO Domain 4 setup in Frankfurt(B5),default
reservedrange,10.250.27.148,,10.250.27.126,,,RITM3363059,False,,,,CISCO Domain 4 setup in Frankfurt(B5),default
reservedrange,172.22.184.42,,172.22.184.40,,,RITM3386072,False,,,,RITM3386072,default
dhcprange,10.4.231.254,,10.4.231.21,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,fra-cimer-ib.myl.com,,,,mylmfg,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.230.75.159,,10.230.75.158,,,Client PC - Security System,True,,,,Client PC - Security System,default
reservedrange,10.230.75.164,,10.230.75.160,,,IVMS Video Recorder,True,,,,IVMS Video Recorder,default
reservedrange,10.230.27.160,,10.230.27.136,,,TDS Access system/Security devices,False,,,,TDS Access system/Security devices,default
reservedrange,172.18.68.20,,172.18.68.19,,,RITM3409074,False,,,,RITM3409074,default
reservedrange,10.4.177.10,,10.4.177.1,,,Reserved for Network,True,,,,Reserved for Network,default
reservedrange,172.16.110.10,,172.16.110.9,,,RITM3419381,False,,,,RITM3419381,default
dhcprange,172.26.150.32,,172.26.150.25,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,mgw-07cf-inb.myl.com,,,,Test,default,,,,,95,85,0,10,,,172.26.150.1,MEMBER,,,,,,,,,,,,,
reservedrange,172.24.27.10,,172.24.27.8,,,RITM3431506,False,,,,RITM3431506,default
reservedrange,10.99.99.34,,10.99.99.33,,,,False,,,,,default
dhcprange,172.20.164.252,,172.20.164.3,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,172.20.164.1,MEMBER,,,,,,,"172.17.37.117,172.17.37.118",,,,172.26.254.130,172.20.48.163,pvsnbpx64.efi
dhcprange,172.20.79.254,,172.20.79.3,,False,,,,,,False,,False,,,,,False,False,,,MGW-FOA,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.20.105.250,,172.20.105.3,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.21.129.254,,172.21.128.6,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,gdc-0b-mast-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,172.17.48.82,,172.17.48.11,,,RITM3442963,False,,,,RITM3442963-NFS,default
reservedrange,172.17.49.82,,172.17.49.11,,,RITM3442963,False,,,,RITM3442963-ESXI,default
reservedrange,172.20.27.16,,172.20.27.15,,,RITM3365254,False,,,,NFS IP,default
reservedrange,172.20.27.103,,172.20.27.102,,,RITM3365254,False,,,,NFS IP,default
reservedrange,172.20.27.181,,172.20.27.179,,,RITM3365254,False,,,,NFS IP,default
reservedrange,172.20.27.237,,172.20.27.231,,,RITM3365254,False,,,,NFS IP,default
reservedrange,172.20.28.223,,172.20.28.221,,,RITM3367049,False,,,,RITM3367049,default
reservedrange,172.20.29.32,,172.20.29.31,,,RITM3365254,False,,,,vMotion IP,default
reservedrange,172.20.29.43,,172.20.29.40,,,RITM3365254,False,,,,vMotion IP,default
reservedrange,172.20.30.35,,172.20.30.32,,,RITM3365254,False,,,,ESXi Management IP,default
reservedrange,172.20.30.66,,172.20.30.64,,,RITM3365254,False,,,,ESXi Management IP,default
dhcprange,192.168.198.254,,192.168.198.30,,False,,,,mylmfg,,False,,False,,,,,False,False,,,,,,,,,432000,,sta-0nsta-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,192.168.107.9,,192.168.107.1,,,,False,,,,RITM3454937- Automation,default
reservedrange,172.24.232.41,,172.24.232.40,,,RITM3464059,False,,,,RITM3464059,default
dhcprange,10.6.39.254,,10.6.39.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6tidr-ib.myl.com,,,,mylmfg,default,,,,,95,85,0,10,,,10.6.39.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.250.139.254,,10.250.136.20,,False,,,,Delta-VDI,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,VDI-Network,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,192.168.141.100,,192.168.141.80,,,Nashik-Automation - RITM3455720,False,,,,Automation,default
reservedrange,192.168.144.220,,192.168.144.200,,,Nashik Automation - RITM3455720,False,,,,Automation,default
dhcprange,192.168.89.254,,192.168.89.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ind-6wbms-ib.myl.com,,,,mylmfg,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,192.168.144.180,,192.168.144.160,,,NASHIK - ATM - RITM3455720 ,False,,,,Automation,default
reservedrange,192.168.144.115,,192.168.144.95,,,Nashik - ATM - RITM3455720,False,,,,Automation,default
reservedrange,192.168.145.190,,192.168.145.171,,,Nashik - ATM - RITM3455720,False,,,,Automation,default
reservedrange,192.168.145.199,,192.168.145.191,,,Nashik - ATM - RITM3455720,False,,,,Automation,default
reservedrange,192.168.145.26,,192.168.145.17,,,Nashik - ATM - RITM3455720,False,,,,Automation,default
reservedrange,192.168.41.50,,192.168.41.11,,,Hosur - ATM - RITM3459666,False,,,,Automation,default
reservedrange,10.1.40.66,,10.1.40.64,,,RITM3475095,False,,,,Data Domain-RITM3475095,default
reservedrange,192.168.215.15,,192.168.215.11,,,RITM3459338 - 6X - n6xclst005,False,,,,RITM3459338 - 6X-Hosur-VLAN-1117-INFRA,default
reservedrange,10.243.73.201,,10.243.73.199,,,RITM3475407,False,,,,RITM3475407,default
reservedrange,172.26.208.12,,172.26.208.10,,,RITM3459201,False,,,,RITM3459201,default
reservedrange,192.168.19.240,,192.168.19.201,,,,False,,,,,default
dhcprange,10.6.90.254,,10.6.90.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,ire-inv-ib1.myl.com,,,,mylmfg,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.240.6.136,,10.240.6.128,,,CTASK0329188,False,,,,TDS Clocking for T&A,default
dhcprange,10.6.74.254,,10.6.74.30,,False,,,,mylmfg,,False,,False,,,,,False,False,,,,,,,,,,,deu-bgtro-ib.myl.com,,,,mylmfg,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.4.235.254,,10.4.235.30,,False,,,,mylmfg,,False,,False,,,,,False,False,,,AUS-BNE-FOA,,,,,,,,aus-23bne-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.250.143.254,,10.250.140.25,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,10.250.1.26,,10.250.1.25,,,RITM3541300,False,,,,Palo Alto Firewall,default
reservedrange,172.25.141.253,,172.25.141.246,,,RITM3547727,False,,,,PDU,default
reservedrange,172.25.11.95,,172.25.11.90,,,RITM3550057,False,,,,PDU,default
reservedrange,172.25.188.224,,172.25.188.221,,,RITM3550395,False,,,,PDU,default
reservedrange,172.25.28.224,,172.25.28.213,,,DC PDUs - RITM3550398,False,,,,DC PDUs,default
reservedrange,172.25.12.11,,172.25.12.5,,,RITM3551262 - DC-PDU,False,,,,RITM3551262,default
dhcprange,172.28.137.254,,172.28.136.31,,False,,,,,,False,,False,,,,,False,False,,,PSM-FOA,,,,,,,,ind-psm-ib1.myl.com,,,,IP DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.232.55.250,,10.232.52.10,,False,,,,,,False,,False,,"10.232.45.21,10.232.45.22",,,False,False,,,,,,,,,,,ind-6oidc-ib01.myl.com,,,,VDI,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.232.45.250,,10.232.45.200,,False,,,,,,False,,False,,,,True,False,False,,,,,,,,,,,ind-6oidc-ib01.myl.com,,,,,default,10.232.51.11,,,60,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,172.20.131.244,,172.20.131.237,,,RITM3615920 ,False,,,,RITM3615920 ,default
reservedrange,172.17.49.113,,172.17.49.106,,,RITM3598059 ,False,,,,e0bbd9c4s1 - c4s8,default
dhcprange,10.232.3.250,,10.232.3.240,,False,,,,,,False,,False,,,,,False,False,,,IDC-FOA,,,,,,,,ind-6oidc-ib01.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
reservedrange,172.17.50.207,,172.17.50.200,,,,False,,,,e0bbd10c4s 1 to 8,default
reservedrange,172.17.50.223,,172.17.50.208,,,RITM3618006,False,,,,e0bbd9c4s1 to 8,default
dhcprange,10.232.0.230,,10.232.0.200,,False,,,,DHCP range,,False,,False,,,,,False,False,,,,,,,,,,,ind-6ecorp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,10.232.0.1,MEMBER,,,,IDC-Bangalore,6O,,,,,,,,
reservedrange,192.168.81.110,,192.168.81.92,,,MFG ATM Readiness,False,,,,MFG ATM Readiness,default
reservedrange,192.168.81.122,,192.168.81.112,,,MFG ATM Readiness,False,,,,MFG ATM Readiness,default
dhcprange,10.249.13.254,,10.249.13.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.19.254,,10.249.16.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.15.254,,10.249.14.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.86.254,,10.249.86.10,,False,,,,,,False,,False,,,,,False,False,,,NSK-FOA,,,,,,,,ind-6bnsk-ib.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.85.254,,10.249.85.10,,False,,,,,,False,,False,,,,,False,False,,,NSK-FOA,,,,,,,,ind-6bnsk-ib.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.87.126,,10.249.87.10,,False,,,,,,False,,False,,,,,False,False,,,NSK-FOA,,,,,,,,ind-6bnsk-ib.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.87.254,,10.249.87.140,,False,,,,,,False,,False,,,,,False,False,,,NSK-FOA,,,,,,,,ind-6bnsk-ib.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,192.168.145.214,,192.168.145.211,,,RITM3645646,False,,,,RITM3645646,default
dhcprange,10.249.88.250,,10.249.88.20,,False,,,,,,False,,False,,,,,False,False,,,NSK-FOA,,,,,,,,,,,,WIRELESS-NASHIK,default,,,,,95,85,0,10,,,,FAILOVER,,,,Nashik,6B,,,,,,,,
reservedrange,10.230.68.92,,10.230.68.82,,,,False,,,,Printers-RITM3650431,default
reservedrange,10.230.68.104,,10.230.68.95,,,,False,,,,Printers-RITM3650431,default
dhcprange,172.28.157.254,,172.28.157.30,,False,,,,,,False,,False,,,,,False,False,,,PSM-FOA,,,,,,,,,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.101.254,,10.249.101.30,,False,,,,,,False,,False,,,,,False,False,,,PSM-FOA,,,,,,,,ind-psm-ib1.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.28.156.254,,172.28.156.30,,False,,,,,,False,,False,,,,,False,False,,,PSM-FOA,,,,,,,,ind-psm-ib1.myl.com,,,,DHCP Range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
